bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.051109,0.014266,0.035776,0.001067,0.000000
0.001000,0.042460,0.010559,0.029935,0.001966,0.000000
0.002000,0.040494,0.009267,0.029261,0.001966,0.000000
0.003000,0.038529,0.007694,0.028138,0.002696,0.000000
0.004000,0.034372,0.005448,0.026341,0.002584,0.000000
0.005000,0.032350,0.005279,0.023701,0.003370,0.000000
0.006000,0.032631,0.003875,0.024151,0.004493,0.000112
0.007000,0.031227,0.003370,0.023027,0.004830,0.000000
0.008000,0.028082,0.002977,0.019882,0.005223,0.000000
0.009000,0.027577,0.002808,0.019377,0.005392,0.000000
0.010000,0.025330,0.002022,0.017972,0.005336,0.000000
0.011000,0.026453,0.002078,0.017579,0.006740,0.000056
0.012000,0.026004,0.001404,0.017411,0.007189,0.000000
0.013000,0.022971,0.000955,0.015277,0.006740,0.000000
0.014000,0.023701,0.000786,0.015951,0.006908,0.000056
0.015000,0.023027,0.000899,0.015277,0.006796,0.000056
0.016000,0.021061,0.000449,0.013423,0.007189,0.000000
0.017000,0.021567,0.000899,0.012693,0.007919,0.000056
0.018000,0.021118,0.000281,0.013367,0.007470,0.000000
0.019000,0.022353,0.000505,0.013648,0.008200,0.000000
0.020000,0.020725,0.000281,0.013367,0.007077,0.000000
0.021000,0.019770,0.000337,0.011120,0.008312,0.000000
0.022000,0.019994,0.000674,0.012019,0.007245,0.000056
0.023000,0.019826,0.000112,0.011064,0.008593,0.000056
0.024000,0.018253,0.000281,0.010447,0.007526,0.000000
0.025000,0.020500,0.000056,0.010783,0.009660,0.000000
0.026000,0.019320,0.000225,0.009267,0.009773,0.000056
0.027000,0.017242,0.000168,0.007863,0.009211,0.000000
0.028000,0.018983,0.000225,0.008762,0.009997,0.000000
0.029000,0.017635,0.000000,0.007751,0.009829,0.000056
0.030000,0.016175,0.000112,0.006852,0.009155,0.000056
0.031000,0.018815,0.000225,0.007919,0.010671,0.000000
0.032000,0.015894,0.000056,0.005504,0.010334,0.000000
0.033000,0.015108,0.000000,0.005841,0.009267,0.000000
0.034000,0.015277,0.000056,0.005897,0.009323,0.000000
0.035000,0.012862,0.000056,0.004549,0.008256,0.000000
0.036000,0.013479,0.000000,0.004999,0.008481,0.000000
0.037000,0.011120,0.000000,0.003482,0.007582,0.000056
0.038000,0.010952,0.000000,0.003651,0.007301,0.000000
0.039000,0.010278,0.000056,0.003089,0.007133,0.000000
0.040000,0.008818,0.000000,0.002808,0.006010,0.000000
0.041000,0.008200,0.000000,0.001797,0.006403,0.000000
0.042000,0.006852,0.000000,0.002134,0.004718,0.000000
0.043000,0.006964,0.000000,0.002247,0.004605,0.000112
0.044000,0.005279,0.000000,0.002247,0.002921,0.000112
0.045000,0.004100,0.000056,0.000955,0.002977,0.000112
0.046000,0.004044,0.000000,0.000842,0.003145,0.000056
0.047000,0.003482,0.000000,0.000899,0.002584,0.000000
0.048000,0.002247,0.000000,0.000618,0.001573,0.000056
0.049000,0.002303,0.000000,0.000786,0.001516,0.000000
0.050000,0.002808,0.000000,0.001011,0.001797,0.000000
0.051000,0.002415,0.000000,0.000786,0.001516,0.000112
0.052000,0.002190,0.000000,0.000674,0.001516,0.000000
0.053000,0.001292,0.000000,0.000281,0.001011,0.000000
0.054000,0.001123,0.000000,0.000225,0.000899,0.000000
0.055000,0.001629,0.000000,0.000449,0.000730,0.000449
0.056000,0.000842,0.000000,0.000281,0.000505,0.000056
0.057000,0.001460,0.000000,0.000281,0.001067,0.000112
0.058000,0.001067,0.000000,0.000281,0.000730,0.000056
0.059000,0.001067,0.000000,0.000225,0.000618,0.000225
0.060000,0.000786,0.000000,0.000225,0.000393,0.000168
0.061000,0.000618,0.000000,0.000168,0.000337,0.000112
0.062000,0.000562,0.000000,0.000000,0.000449,0.000112
0.063000,0.000505,0.000000,0.000056,0.000393,0.000056
0.064000,0.000337,0.000000,0.000056,0.000112,0.000168
0.065000,0.000562,0.000000,0.000056,0.000337,0.000168
0.066000,0.000337,0.000000,0.000168,0.000112,0.000056
0.067000,0.000281,0.000000,0.000056,0.000056,0.000168
0.068000,0.000505,0.000000,0.000000,0.000393,0.000112
0.069000,0.000337,0.000000,0.000000,0.000112,0.000225
0.070000,0.000225,0.000000,0.000000,0.000112,0.000112
0.071000,0.000449,0.000000,0.000112,0.000281,0.000056
0.072000,0.000281,0.000000,0.000000,0.000225,0.000056
0.073000,0.000056,0.000000,0.000000,0.000000,0.000056
0.074000,0.000112,0.000000,0.000000,0.000000,0.000112
0.075000,0.000112,0.000000,0.000000,0.000000,0.000112
0.076000,0.000168,0.000000,0.000000,0.000112,0.000056
0.078000,0.000056,0.000000,0.000000,0.000056,0.000000
0.079000,0.000168,0.000000,0.000000,0.000112,0.000056
0.081000,0.000112,0.000000,0.000000,0.000112,0.000000
0.082000,0.000112,0.000000,0.000000,0.000000,0.000112
0.083000,0.000112,0.000000,0.000000,0.000000,0.000112
0.086000,0.000056,0.000000,0.000000,0.000056,0.000000
0.087000,0.000168,0.000000,0.000000,0.000000,0.000168
0.088000,0.000056,0.000000,0.000000,0.000000,0.000056
0.089000,0.000056,0.000000,0.000000,0.000000,0.000056
0.091000,0.000056,0.000000,0.000000,0.000056,0.000000
