bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.014667,0.005563,0.008710,0.000393,0.000000
0.001000,0.015173,0.006238,0.008429,0.000506,0.000000
0.002000,0.017533,0.006687,0.010284,0.000506,0.000056
0.003000,0.016465,0.005339,0.010509,0.000618,0.000000
0.004000,0.014892,0.004833,0.008879,0.001180,0.000000
0.005000,0.016016,0.005339,0.010003,0.000674,0.000000
0.006000,0.016016,0.005339,0.010003,0.000674,0.000000
0.007000,0.015341,0.003821,0.010396,0.001068,0.000056
0.008000,0.016578,0.004158,0.010958,0.001461,0.000000
0.009000,0.016746,0.003934,0.011576,0.001236,0.000000
0.010000,0.016465,0.003990,0.011239,0.001236,0.000000
0.011000,0.013487,0.002922,0.009834,0.000731,0.000000
0.012000,0.014836,0.002697,0.010003,0.002135,0.000000
0.013000,0.013880,0.002641,0.009160,0.002023,0.000056
0.014000,0.013375,0.001686,0.009385,0.002304,0.000000
0.015000,0.013262,0.001742,0.008823,0.002697,0.000000
0.016000,0.012756,0.001854,0.007755,0.003147,0.000000
0.017000,0.013262,0.001349,0.008317,0.003540,0.000056
0.018000,0.012813,0.001012,0.008429,0.003372,0.000000
0.019000,0.012138,0.001068,0.007193,0.003877,0.000000
0.020000,0.013150,0.000955,0.007081,0.005114,0.000000
0.021000,0.013094,0.000618,0.007474,0.004945,0.000056
0.022000,0.016409,0.000955,0.009160,0.006294,0.000000
0.023000,0.015791,0.000225,0.009047,0.006406,0.000112
0.024000,0.017983,0.000787,0.010059,0.007137,0.000000
0.025000,0.017364,0.000281,0.009778,0.007193,0.000112
0.026000,0.018095,0.000281,0.009778,0.008036,0.000000
0.027000,0.018151,0.000450,0.009834,0.007867,0.000000
0.028000,0.020287,0.000562,0.010790,0.008879,0.000056
0.029000,0.021579,0.000393,0.011632,0.009497,0.000056
0.030000,0.020006,0.000169,0.011632,0.008092,0.000112
0.031000,0.022928,0.000337,0.013656,0.008935,0.000000
0.032000,0.022591,0.000225,0.013150,0.009047,0.000169
0.033000,0.021972,0.000112,0.012700,0.009160,0.000000
0.034000,0.020006,0.000112,0.012194,0.007643,0.000056
0.035000,0.019668,0.000056,0.011464,0.007924,0.000225
0.036000,0.021130,0.000056,0.012251,0.008823,0.000000
0.037000,0.022591,0.000000,0.012644,0.009890,0.000056
0.038000,0.020174,0.000056,0.011520,0.008542,0.000056
0.039000,0.022085,0.000112,0.014442,0.007530,0.000000
0.040000,0.020624,0.000112,0.012138,0.008317,0.000056
0.041000,0.021748,0.000000,0.012869,0.008767,0.000112
0.042000,0.021298,0.000056,0.013543,0.007530,0.000169
0.043000,0.020399,0.000056,0.011408,0.008823,0.000112
0.044000,0.023040,0.000000,0.013768,0.009160,0.000112
0.045000,0.020905,0.000056,0.011970,0.008823,0.000056
0.046000,0.019106,0.000056,0.010621,0.008317,0.000112
0.047000,0.017533,0.000056,0.009385,0.007867,0.000225
0.048000,0.017252,0.000056,0.010228,0.006800,0.000169
0.049000,0.013262,0.000000,0.007867,0.005170,0.000225
0.050000,0.014892,0.000056,0.008036,0.006743,0.000056
0.051000,0.012194,0.000000,0.006631,0.005563,0.000000
0.052000,0.011183,0.000000,0.005676,0.005114,0.000393
0.053000,0.010846,0.000000,0.005732,0.005001,0.000112
0.054000,0.009216,0.000000,0.005282,0.003821,0.000112
0.055000,0.007024,0.000000,0.003372,0.003653,0.000000
0.056000,0.006182,0.000000,0.002922,0.003203,0.000056
0.057000,0.006575,0.000000,0.003259,0.003316,0.000000
0.058000,0.005226,0.000000,0.002641,0.002529,0.000056
0.059000,0.005058,0.000000,0.002922,0.002079,0.000056
0.060000,0.005058,0.000000,0.002697,0.002360,0.000000
0.061000,0.003484,0.000000,0.001686,0.001742,0.000056
0.062000,0.002529,0.000000,0.001630,0.000843,0.000056
0.063000,0.002978,0.000000,0.001911,0.001012,0.000056
0.064000,0.002922,0.000000,0.001517,0.001349,0.000056
0.065000,0.001742,0.000000,0.001012,0.000674,0.000056
0.066000,0.001517,0.000000,0.000674,0.000843,0.000000
0.067000,0.001854,0.000000,0.001124,0.000731,0.000000
0.068000,0.001461,0.000000,0.000674,0.000674,0.000112
0.069000,0.001405,0.000000,0.000731,0.000618,0.000056
0.070000,0.001068,0.000000,0.000506,0.000562,0.000000
0.071000,0.001068,0.000000,0.000562,0.000450,0.000056
0.072000,0.000787,0.000000,0.000506,0.000225,0.000056
0.073000,0.000787,0.000000,0.000281,0.000506,0.000000
