bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.012619,0.003629,0.008208,0.000782,0.000000
0.001000,0.013065,0.003015,0.008878,0.001173,0.000000
0.002000,0.015187,0.004188,0.009827,0.001173,0.000000
0.003000,0.012228,0.003350,0.007817,0.001061,0.000000
0.004000,0.013624,0.002736,0.009883,0.001005,0.000000
0.005000,0.013512,0.002680,0.009548,0.001284,0.000000
0.006000,0.013847,0.002513,0.009771,0.001563,0.000000
0.007000,0.012730,0.002792,0.008710,0.001228,0.000000
0.008000,0.012619,0.001731,0.009548,0.001340,0.000000
0.009000,0.015020,0.002401,0.010274,0.002289,0.000056
0.010000,0.014294,0.002345,0.009492,0.002457,0.000000
0.011000,0.015690,0.001731,0.011502,0.002401,0.000056
0.012000,0.013512,0.001731,0.009436,0.002289,0.000056
0.013000,0.013680,0.001284,0.009994,0.002401,0.000000
0.014000,0.013903,0.001563,0.008822,0.003462,0.000056
0.015000,0.014852,0.001284,0.010162,0.003406,0.000000
0.016000,0.014796,0.001284,0.008599,0.004913,0.000000
0.017000,0.015690,0.000838,0.011167,0.003685,0.000000
0.018000,0.014685,0.000670,0.010106,0.003908,0.000000
0.019000,0.015187,0.000949,0.009715,0.004467,0.000056
0.020000,0.014126,0.000391,0.009045,0.004578,0.000112
0.021000,0.015187,0.000503,0.009157,0.005472,0.000056
0.022000,0.017644,0.000838,0.011558,0.005193,0.000056
0.023000,0.016639,0.001061,0.010329,0.005248,0.000000
0.024000,0.019095,0.000391,0.011725,0.006924,0.000056
0.025000,0.018816,0.000112,0.012060,0.006644,0.000000
0.026000,0.019319,0.000447,0.011279,0.007594,0.000000
0.027000,0.018984,0.000335,0.010944,0.007705,0.000000
0.028000,0.020324,0.000503,0.011725,0.007984,0.000112
0.029000,0.020491,0.000391,0.012451,0.007594,0.000056
0.030000,0.021050,0.000112,0.011949,0.008934,0.000056
0.031000,0.022781,0.000168,0.014182,0.008375,0.000056
0.032000,0.020324,0.000391,0.011446,0.008375,0.000112
0.033000,0.017979,0.000279,0.010720,0.006979,0.000000
0.034000,0.022222,0.000168,0.012172,0.009883,0.000000
0.035000,0.021161,0.000279,0.011390,0.009436,0.000056
0.036000,0.021664,0.000168,0.012451,0.008822,0.000223
0.037000,0.020156,0.000056,0.010497,0.009324,0.000279
0.038000,0.020491,0.000168,0.011893,0.008264,0.000168
0.039000,0.019430,0.000223,0.010999,0.008040,0.000168
0.040000,0.019542,0.000223,0.010609,0.008487,0.000223
0.041000,0.019542,0.000056,0.009548,0.009269,0.000670
0.042000,0.020491,0.000056,0.011279,0.008878,0.000279
0.043000,0.019989,0.000000,0.010497,0.009380,0.000112
0.044000,0.019821,0.000000,0.010776,0.008934,0.000112
0.045000,0.017309,0.000000,0.009045,0.008208,0.000056
0.046000,0.016974,0.000168,0.008989,0.007482,0.000335
0.047000,0.015355,0.000056,0.007929,0.007147,0.000223
0.048000,0.015522,0.000000,0.008040,0.007314,0.000168
0.049000,0.016750,0.000056,0.008934,0.007538,0.000223
0.050000,0.014238,0.000000,0.007873,0.006198,0.000168
0.051000,0.012507,0.000000,0.005974,0.006253,0.000279
0.052000,0.011055,0.000000,0.005918,0.004913,0.000223
0.053000,0.011334,0.000000,0.005528,0.005695,0.000112
0.054000,0.009939,0.000056,0.005472,0.004243,0.000168
0.055000,0.008766,0.000000,0.004132,0.004578,0.000056
0.056000,0.007203,0.000000,0.003629,0.003127,0.000447
0.057000,0.007649,0.000000,0.003797,0.003629,0.000223
0.058000,0.005918,0.000000,0.003015,0.002848,0.000056
0.059000,0.005248,0.000000,0.003127,0.001954,0.000168
0.060000,0.005918,0.000000,0.002792,0.002959,0.000168
0.061000,0.004690,0.000000,0.002401,0.002233,0.000056
0.062000,0.004969,0.000000,0.002457,0.002457,0.000056
0.063000,0.003294,0.000000,0.001563,0.001675,0.000056
0.064000,0.003853,0.000000,0.002122,0.001675,0.000056
0.065000,0.003908,0.000000,0.001619,0.002066,0.000223
0.066000,0.002401,0.000000,0.001228,0.001173,0.000000
0.067000,0.003015,0.000000,0.001508,0.001452,0.000056
0.068000,0.002680,0.000000,0.001396,0.001284,0.000000
0.069000,0.001954,0.000000,0.000670,0.001284,0.000000
0.070000,0.001954,0.000000,0.000838,0.001005,0.000112
0.071000,0.001619,0.000000,0.000838,0.000726,0.000056
0.072000,0.001508,0.000000,0.000670,0.000782,0.000056
0.073000,0.001898,0.000000,0.000838,0.001005,0.000056
0.074000,0.001284,0.000000,0.000558,0.000726,0.000000
0.075000,0.001228,0.000000,0.000558,0.000614,0.000056
0.076000,0.000726,0.000000,0.000391,0.000335,0.000000
0.077000,0.000726,0.000000,0.000335,0.000391,0.000000
